function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
disposeBuildPreview,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4369,4371,12ec6fef62b4c8a1fbec2a0795d74aae2a99c93e345a5ee00b64b8255d7de158,0,1,0,0,0,0,0,0,1,0,4,
ensureBuildPanel,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4372,4376,1cf6c010303beb7f63553fe35c46df9b7745c32e7f11b8ac5064282cce215098,1,1,0,0,0,0,0,0,2,0,0,endBuildMode
updateBuildPanel,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4377,4381,734d16e8821a6b272354843954a7d857ae46a950ed332e45cdb29ce3fc7c3af7,3,1,0,0,0,0,0,0,1,0,4,buildCostText | ensureBuildPanel | resourcesEnough
updateBuildPreview,,,4382,4387,c30d5ea4bfa06e45c73eaf014d19bddf5c9f0094692ac2ef55df1cc54de734c3,4,5,0,0,0,0,0,0,2,0,3,buildPlacementCandidate | createBuildPreviewMesh | disposeBuildPreview | updateBuildPanel
beginBuildMode,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4388,4391,cdcd8ec9c99363818b102575b381c5c18f9849091450306d928cbabd86a69896,7,2,0,0,0,0,0,0,3,0,0,disposeBuildPreview | ensureBuildPanel | toast | updateBuildPreview | updateContext | updateVehicleControlsUI
endBuildMode,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4392,4394,d3b98db8decddcee47cdf7b26acd640ccaa19a8554f32dff626d8a456b96d47a,4,3,0,0,0,0,0,0,2,0,0,disposeBuildPreview | toast | updateContext | updateVehicleControlsUI
rotateBuildPreview,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4395,4395,5dc57b822829aa64c4ffbdd9c37f9b68a182fa53b206a93fde3bb05b37bb1c47,2,1,0,0,0,0,0,0,2,0,0,updateBuildPreview | vibrate
openBuildMenu,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4396,4402,adb6a80c07fdf042a80e0b0f61032f0603e1b26997b141c34e052085324958fe,7,3,0,0,0,0,0,0,3,0,0,beginBuildMode | buildCostText | closeModal | openHouseExtensionMenu | openModal | toast
placeBuild,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4403,4413,d7b33176f9e3ac244ab7b22f00a4f1bcfe6d2214ed1f31c07f38fd5373f68109,20,5,0,0,0,2,0,1,6,1,6,addXP | buildCostText | checkActiveJob | evaluateMissions | mergeBuildCollections | normalizeBuildRecord | normalizeBuildTombstones | resourcesEnough | saveState | spawnBuild | syncCloudProgress | toast | updateBuildPanel | updateBuildPreview
spawnBuild,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4414,4426,caa68cbc03e369a2efd7b979e5dad29551936b39b679687de7f858eb3737d31e,25,9,7,0,0,2,0,0,4,0,1,addGlow | box | buildRecordSignature | groundHeightAt | normalizeBuildRecord | premiumBox | registerCollider | registerPlatform
buildRecordSignature,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4427,4427,4ff2089643df083f991d162e9f4e6e1f4bb67feeb36a00c11a979b1c973b13a2,0,0,0,0,0,0,0,0,1,0,0,
removeWorldBuildRecord,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4428,4430,0133496619342122c4353820b2c86ae9bb5871816276aa5638aaa693150762f4,0,1,0,0,0,1,0,0,1,0,2,
reconcileWorldBuilds,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4431,4442,baacfaa267ce134e0915b84b018f8988c42b2bf5f0469c11ec11a9560c59b638,14,5,0,0,0,2,0,0,5,0,3,applyBuildTombstones | buildOwnedByPlayer | buildRecordSignature | confirmModal | mergeBuildTombstones | normalizeBuildTombstones | removeWorldBuildRecord | saveState | spawnBuild | syncCloudProgress | toast
initThree,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4443,4451,920c000f2a0eb2d7959c70c10c7dd6ce7c1dd77cec5f1d02bdf9af66365c9bab,24,1,0,0,0,1,0,0,2,0,2,applyAdaptiveRenderSettings | applyAvatarCustomization | applyQuality | buildWorld | createPlayerModel | freezeWorldFrustumCulling | initLocalMultiplayer | initMaterials | lockStableSceneVisibility | openModal | qualityTier | reconcileCloudHouses | remotePlayerEvent | resize | restoreActiveJobRuntime | restorePosition | targetDpr | toast | viewportMetrics
applyQuality,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4452,4452,3f9e69bfe73e9375262c54dd3c6e254461979ec936efe166e23a9b9e770d1cf1,1,1,0,0,0,0,0,0,1,0,0,applyAdaptiveRenderSettings
viewportMetrics,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4453,4465,8b77a612ef4dd92fd395848055c88b92d95143c746a62cac7b275a4a8126353d,0,0,0,0,0,0,0,0,1,0,10,
resize,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4466,4479,c6eb238e95ff2a8a80ebeb9a2fc4981e008fd9b61f718298342a53c700432c28,4,2,0,0,0,0,0,0,0,0,15,clearMovementInputs | syncMobilePanels | targetDpr | viewportMetrics
scheduleStableResize,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4480,4480,af97b3c2c1dc35f8f6e2fb1fd9cfe5c4258647764777aca4b97fa2899ae12158,1,0,0,0,0,0,0,0,0,0,0,resize
ensureViewportCoherence,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4481,4484,7a32322ea71253de89b1e9ef13b4fbec4fcd791ab6e7d8d6ce16aa31b9bc408d,2,1,0,0,0,0,0,0,2,0,2,resize | viewportMetrics
refreshOrientationLayout,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4485,4489,ae325d8b0d8d3731a3fce4fa40e8afd9020e17b1febe52e6741d253825057d04,8,3,0,0,0,0,0,0,0,0,2,resize | scheduleStableResize
restorePosition,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4490,4495,2ecfacd6309431babf1c8a15ec339a4c321909b13f28b1a363954c655f884308,3,1,0,0,0,0,0,0,0,0,3,isInsideLakeNavigable | rememberSafePlayerPosition | safePointNear
returnHome,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4496,4502,6a0600b3637f87420593b117310130d527ff273f11b080446dc00834285d83c2,10,10,1,0,0,0,0,0,1,0,0,auditPlayerMode | busAtStop | exitBoat | exitBusAtStop | exitHouse | exitVehicle | rememberSafePlayerPosition | safePointNear | savePlayerPosition | toast
savePlayerPosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4503,4514,ac2e5a79601192b39f20e54c692bbe9fb009089a558862349b7cbe22859ba33d,5,7,3,0,0,0,0,0,0,0,6,commitState | isInsideLakeNavigable | saveState
groundHeightAt,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4515,4517,a95db8071d18b57d385294fe2cfb75ef35249c020c34f315dc99607e940ea7d8,0,2,0,0,0,1,0,0,1,0,0,
positionBlockedForPlayer,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4518,4534,08871d7364b9015ec90c28b1461d4a0caf1fef89b6a63df582df6d10ef2e1b12,3,11,0,0,0,3,0,0,6,0,1,groundHeightAt | trafficActorList | waterAt
safePointNear,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4535,4539,089da51a4f9a9bed138c9f1be683101b4a74274ed68d33c39086d5f232e12927,3,1,0,0,0,2,0,0,2,0,0,groundHeightAt | positionBlockedForPlayer
rememberSafePlayerPosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4540,4544,2917fad2a492f807d594e3795441c869fe295dfc0f784914701dee6a5e66d5c2,1,2,0,0,0,0,0,0,3,0,0,positionBlockedForPlayer
recoverPlayerIfInvalid,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4545,4551,c79dccb3ec4e35995eadb2d268c1602195462f89c4eafceccc82e9041d78a840,3,2,0,0,0,0,0,0,3,0,0,positionBlockedForPlayer | rememberSafePlayerPosition | safePointNear
safeVehicleExitPoint,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4552,4555,7e74d4301cc9f7323b185aa945674cee3d385a3975afb1a4e1520f3334b14b9f,1,0,0,0,0,0,0,0,1,0,0,safePointNear
vehicleHitsCollider,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4556,4564,ce6d767180d7d16097c4d3a6fe2703a1de5776a6fcb701eef780dfaa7afdc520,2,5,0,0,0,2,0,0,4,0,1,currentVehicleRef | trafficActorList
registerVehicleImpact,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4565,4568,b832458476c92dcd02dab21ba84e304f7153695ee899529a94b6177af64150a0,3,1,0,0,0,0,0,0,0,0,0,beep | toast | vibrate
resolveCollisions,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4569,4582,5d1c29d2dd78f329216cba8daaee431bfb05da92187cb657d2665e89a171b46d,3,9,4,0,0,1,0,0,1,0,1,playerScaleValue | registerVehicleImpact | vehicleHitsCollider
resolveMovementInput,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4583,4599,767d0b9c829a4cc4f513fd683f0f6ebabcd9b1f7f68dac897eae3645a0f00494,2,4,3,0,0,0,0,0,1,0,5,derivePlayerMode | normalizeControlIntent
sprintRequested,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4600,4600,58db47e7eaff126edee7a544ae272e7ad16009fc07f2280d62b814c09743f154,0,0,0,0,0,0,0,0,1,0,0,
updateRunUI,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4601,4603,55e726a4841ed503d93453317a4f1273d4a862163765449b3812febcd03648a2,3,4,0,0,0,0,0,0,2,0,0,mobilityDriverActive | sprintRequested | updateMobilityControlLabels
clearMovementInputs,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4604,4611,69f83b27e8af38f3f651f93842c0f1eaf6b19260b759be3c247ca9af1db136ce,1,1,0,0,0,0,0,0,0,0,0,updateRunUI
canJump,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4612,4612,5afbb6aee064798aab787b955cb7b815d024e5d302bf8331f7802d48a37ecf58,0,0,0,0,0,0,0,0,1,0,0,
requestJump,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4613,4613,69f747bbb514595f8eb03e348c3c0cb2e10e488fd01e9d0a7f681c9e7053a6af,2,2,0,0,0,0,0,0,1,0,0,canJump | doJump
doJump,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4614,4614,009ff421c0c9dd088120e303a124cc44cbd8105d44b50c8e100cdba67e1a85ba,4,1,0,0,0,0,0,0,1,0,0,beep | canJump | trackDaily | vibrate
updatePlayer,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4615,4649,55f85d4b667026c80c00f0080cadc2d12ec9cfcd64ad3a5438c944b92e557863,26,20,6,0,0,0,0,0,1,0,13,animatePlayer | beep | cameraRelativeVector | canJump | checkHazards | collectNearbyCrystals | constrainBoat | doJump | groundHeightAt | recoverPlayerIfInvalid | rememberSafePlayerPosition | resolveCollisions | resolveMovementInput | resolveWaterWalking | sprintRequested | syncPlayerRootScale | trackDaily | updateBoatPanel | updateBoatPhysics | updateContext | updateVehiclePhysics | vibrate
mobilityThrottleIntent,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4650,4662,b2e4e76dac77ed92da5116bc7cb687b2df89c177ae57afeeec5c058501338fbd,0,7,0,0,0,0,0,0,7,0,1,
updateVehiclePhysics,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4663,4677,1b87b9a8f98440036352ce252ff5ea4823727b52e9f1d4da8b84e55c9798fddd,6,7,1,0,0,0,0,0,3,0,15,exitVehicle | mobilityThrottleIntent | sprintRequested | toast | updateMobilityControlLabels
animatePlayer,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4678,4702,47f7b36102ac25584c9c6a08fccfda16f419b8e9d84de4f0dd614791feacd8ec,0,13,8,0,0,0,0,0,1,0,22,
checkHazards,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4703,4705,6168e673b5374723372b8db679748f7038160486d73c80ac67ee7ac899f87d27,2,4,1,0,0,1,0,0,0,0,0,returnHome | toast
collectNearbyCrystals,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4706,4709,193c311b4acac1010eb47e9066449cbda6532b5fae59dbaafcfc241edcbaa4a9,1,2,0,0,0,1,0,0,0,0,0,collectCrystal
npcSpeech,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4710,4710,f9ad41f978eef0ab0e5abd54f254712cdfd276ef696df064263c4b97db6233fa,1,1,0,0,0,0,0,0,0,0,1,toast
nearestRideCompanion,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4711,4713,51e758b32d1ae33d15d044ced20b3a212d4ffb8e0a63425a6b5cddfe9a722735,0,0,0,0,0,0,0,0,1,0,0,
nearestBoardableNpc,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4714,4716,2dbcf7410233b5f7a61d96edd3714bcdd2d3e2a04dc49176cd46bf2c4f1e55e4,0,0,0,0,0,0,0,0,1,0,0,
boardNpcPassenger,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4717,4719,f0edfc4b94d40b0fbc7171ae3dd05ff8adbecf81db77946854d448ef35f6dfb1,2,3,0,0,0,0,0,0,3,0,3,saveState | toast
releaseNpcPassenger,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4720,4722,c5b316049f6dd9858a51e9891d83db7dbcca1941e5f1e69ea25dda9ffdae19da,1,3,0,0,0,0,0,0,1,0,4,groundHeightAt
updateNpcSociety,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4723,4732,bc3f18d5b778011aa0d0ab961158510a776c0330535450138b51fc957d263062,10,9,5,0,0,0,0,0,2,0,3,cloudHouseRecord | npcSpeech | saveState | updateHUD
updateNPCs,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4733,4769,a074d26dc9f4ccca9eeed663f781c131b9abf99fbf09bd54653314c28a113699,2,11,8,0,0,2,0,0,0,0,15,snapTrafficToRoad | trafficSpeedFactor
updateEnemies,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4770,4778,f8b22f10e6502c2f43d429df9dcad755aff6bea7967e59226f66f7f62679cd8e,5,5,0,0,0,1,0,0,0,0,4,beep | saveState | toast | vibrate
meleeAttack,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4779,4783,96848647441085acecfbe2d49c382c7ea49e124c80dac979d95decc4bcbff4c8,3,1,0,0,0,0,0,0,1,0,0,beep | damageEnemy | toast
damageEnemy,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4784,4787,828f890fb2850f16754e0367a9758c7a786cab89e505eac0fb83c4b8aa85bbe8,5,2,0,0,0,0,0,0,1,0,2,addCoins | addXP | evaluateMissions | saveState | toast
firePower,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4788,4793,83d213109ba62057f102bcaa13d999a1b10afd0bcc8ba627ee2da46d515b6d87,5,3,0,0,0,0,0,0,3,0,0,beep | mat | toast | vehicleHorn | vibrate
updateFireballs,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4794,4797,346c20d9c353cfabce39ac97214f35e100a3df15192601d4cbdacd4601a3de20,1,2,0,0,0,2,0,0,0,0,0,damageEnemy
updateCamera,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4798,4829,5e4983b5373b2f14df6a0ec30877738f260b6aadd8dd3c4f98a70b5860d65782,1,6,1,0,0,0,0,0,0,0,27,playerScaleValue
nearestInteractable,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4830,4847,40f72153f227c5201ae57c03718eafc9b84d8de1dec619b89dc096ecdb2c426a,14,14,0,0,0,1,0,0,12,0,6,boardNpcPassenger | isInteractionAvailable | nearestBoardableNpc | nearestRemotePlayer | openRemotePlayerActions | toast | updateTransitPanel | worldPos
updateContext,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4848,4851,0dc32590dd63fb948275144cded957e4c88be91e088bd126702e9fe89ac54d03,1,4,0,0,0,0,0,0,2,0,6,nearestInteractable
doAction,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4852,4863,c6c1e77ebe1b65a44f562d15874489265a92e7c16a8e4883f9ea071ccfbe7438,6,6,0,0,0,0,0,0,2,0,1,isInteractionAvailable | meleeAttack | nearestInteractable | syncMobilePanels | updateContext | worldPos
updateNeeds,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4864,4871,1dc3fb266bca42cd5d5198a1d70317e706bf012e62cdc05234635c898dc22cb1,5,3,0,0,0,0,0,0,1,0,4,playerDisplayName | saveState | sprintRequested | toast | updateHUD
multiplayerGameLabel,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4872,4872,7d5f7acd44cb511d2557ecf97178e545fb28bfd2f4a9002034081caecb5d4770,0,0,0,0,0,0,0,0,1,0,2,
guardianMultiplayerAllowed,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4873,4873,254610f3bea565d6ce35ec02db8deb7b0e5f1711f3146637d3f48450632a18f7,0,0,0,0,0,0,0,0,1,0,0,
guardianCommunicationAllowed,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4874,4874,108e100a338eb4277b546fe1d78d9f6993d4baf855588c1807f06f80982e3efa,0,0,0,0,0,0,0,0,1,0,0,
publicPlayerName,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4875,4878,1f713970ebbdacd45004600e9e9f0f1ca0865b865816386e393ae9857f70c4a3,0,0,0,0,0,0,0,0,1,0,1,
remotePlayerName,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4879,4881,ad7a779a82c8611add2e442fe27acf75f41416884bbbb149dfd2ebf84a2654f6,0,0,0,0,0,0,0,0,1,0,0,
sanitizeRemoteSession,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4882,4886,0630ae59fd4238703bfa39e3ffd4fa429aacf01e28d0e6974648071cd6fc9342,5,1,0,0,0,1,0,0,1,0,5,remotePlayerName
pendingChallenges,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4887,4887,3d960b87312e253a3246eca6390a0b62a14187494d87b53f78669fa60808634a,0,0,0,0,0,0,0,0,1,0,0,
readyGameSessions,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4888,4888,ee4bb7e640c90c65d3fcdd123ec83f02bf20beee237a0727149d153a2d897176,0,0,0,0,0,0,0,0,1,0,1,
